11.6908 	EXP 	New trial (rep=0, index=11): {'Stimulus': '22.png', 'Target': 0}
11.7073 	EXP 	figura: autoDraw = False
11.7073 	EXP 	figura: autoDraw = False
11.7073 	EXP 	figura: image = '22.png'
11.7073 	EXP 	figura: autoDraw = True
11.8410 	EXP 	New trial (rep=0, index=12): {'Stimulus': '2.png', 'Target': 1}
11.8467 	DATA 	Keypress: space
11.8569 	EXP 	figura: autoDraw = False
11.8569 	EXP 	figura: image = '2.png'
11.8569 	EXP 	figura: autoDraw = True
12.3752 	EXP 	New trial (rep=0, index=13): {'Stimulus': '4.png', 'Target': 0}
12.3805 	DATA 	Keypress: space
12.3903 	EXP 	figura: autoDraw = False
12.3903 	EXP 	figura: image = '4.png'
12.3903 	EXP 	figura: autoDraw = True
13.3906 	EXP 	New trial (rep=0, index=14): {'Stimulus': '1.png', 'Target': 1}
13.4068 	EXP 	figura: autoDraw = False
13.4068 	EXP 	figura: image = '1.png'
13.4068 	EXP 	figura: autoDraw = True
13.6411 	DATA 	Mouse: Right button down, pos=(720,365)
13.7254 	DATA 	Mouse:  Right button up, pos=(720,365)
13.8744 	EXP 	New trial (rep=0, index=15): {'Stimulus': '15.png', 'Target': 0}
13.8794 	DATA 	Keypress: space
13.8902 	EXP 	figura: autoDraw = False
13.8902 	EXP 	figura: image = '15.png'
13.8902 	EXP 	figura: autoDraw = True
14.8737 	EXP 	New trial (rep=0, index=16): {'Stimulus': '1.png', 'Target': 1}
14.8898 	EXP 	figura: autoDraw = False
14.8898 	EXP 	figura: autoDraw = False
14.8898 	EXP 	figura: image = '1.png'
14.8898 	EXP 	figura: autoDraw = True
15.3909 	EXP 	New trial (rep=0, index=17): {'Stimulus': '6.png', 'Target': 0}
15.3966 	DATA 	Keypress: space
15.4066 	EXP 	figura: autoDraw = False
15.4066 	EXP 	figura: image = '6.png'
15.4066 	EXP 	figura: autoDraw = True
15.9079 	EXP 	New trial (rep=0, index=18): {'Stimulus': '18.png', 'Target': 0}
15.9130 	DATA 	Keypress: space
15.9237 	EXP 	figura: autoDraw = False
15.9237 	EXP 	figura: image = '18.png'
15.9237 	EXP 	figura: autoDraw = True
16.9075 	EXP 	New trial (rep=0, index=19): {'Stimulus': '19.png', 'Target': 0}
16.9243 	EXP 	figura: autoDraw = False
16.9243 	EXP 	figura: autoDraw = False
16.9243 	EXP 	figura: image = '19.png'
16.9243 	EXP 	figura: autoDraw = True
17.8247 	DATA 	Keypress: escape
17.9239 	EXP 	New trial (rep=0, index=20): {'Stimulus': '2.png', 'Target': 1}
17.9399 	EXP 	figura: autoDraw = False
17.9399 	EXP 	figura: image = '2.png'
17.9399 	EXP 	figura: autoDraw = True
17.9907 	EXP 	ssr_1: status = STOPPED
18.0065 	EXP 	figura: autoDraw = False
18.0066 	EXP 	ssr_1: status = STOPPED
18.0417 	EXP 	window1: mouseVisible = True
