thisRow.t,notes,start.started,text.started,key_resp.started,start.stopped,key_resp.keys,key_resp.rt,key_resp.duration,explicacion.started,text_2.started,text_2.stopped,explicacion.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.019145299999763665,0.0344636999998329,0.0344636999998329,1.448804999999993,return,1.40770590000011,None,,,,,1,001,2024-02-26_11h51.39.880,ssr_1,2023.2.3,59.350139710095185,2024-02-26 11h51.45.108309 +0100,
,,,,,,,,,1.4488260999996783,1.4648761999997078,,2.4483510999998543,,,,,,,,
