52.6413 	EXP 	figura: autoDraw = False
52.6413 	EXP 	figura: image = '24.png'
52.6413 	EXP 	figura: autoDraw = True
53.6258 	EXP 	New trial (rep=0, index=11): {'Stimulus': '1.png', 'Target': 1}
53.6421 	EXP 	figura: autoDraw = False
53.6421 	EXP 	figura: autoDraw = False
53.6421 	EXP 	figura: image = '1.png'
53.6421 	EXP 	figura: autoDraw = True
54.6418 	EXP 	New trial (rep=0, index=12): {'Stimulus': '20.png', 'Target': 0}
54.6581 	EXP 	figura: autoDraw = False
54.6581 	EXP 	figura: image = '20.png'
54.6581 	EXP 	figura: autoDraw = True
54.8753 	EXP 	New trial (rep=0, index=13): {'Stimulus': '2.png', 'Target': 1}
54.8803 	DATA 	Keypress: space
54.8914 	EXP 	figura: autoDraw = False
54.8914 	EXP 	figura: image = '2.png'
54.8914 	EXP 	figura: autoDraw = True
55.8757 	EXP 	New trial (rep=0, index=14): {'Stimulus': '2.png', 'Target': 1}
55.8809 	DATA 	Keypress: space
55.8915 	EXP 	figura: autoDraw = False
55.8915 	EXP 	figura: autoDraw = False
55.8915 	EXP 	figura: image = '2.png'
55.8915 	EXP 	figura: autoDraw = True
56.8264 	EXP 	New trial (rep=0, index=15): {'Stimulus': '9.png', 'Target': 0}
56.8325 	DATA 	Keypress: space
56.8415 	EXP 	figura: autoDraw = False
56.8415 	EXP 	figura: image = '9.png'
56.8415 	EXP 	figura: autoDraw = True
57.8264 	EXP 	New trial (rep=0, index=16): {'Stimulus': '2.png', 'Target': 1}
57.8420 	EXP 	figura: autoDraw = False
57.8420 	EXP 	figura: autoDraw = False
57.8420 	EXP 	figura: image = '2.png'
57.8420 	EXP 	figura: autoDraw = True
58.1425 	EXP 	New trial (rep=0, index=17): {'Stimulus': '22.png', 'Target': 0}
58.1486 	DATA 	Keypress: space
58.1578 	EXP 	figura: autoDraw = False
58.1578 	EXP 	figura: image = '22.png'
58.1578 	EXP 	figura: autoDraw = True
59.1422 	EXP 	New trial (rep=0, index=18): {'Stimulus': '12.png', 'Target': 0}
59.1583 	EXP 	figura: autoDraw = False
59.1583 	EXP 	figura: autoDraw = False
59.1583 	EXP 	figura: image = '12.png'
59.1583 	EXP 	figura: autoDraw = True
59.4253 	EXP 	New trial (rep=0, index=19): {'Stimulus': '16.png', 'Target': 0}
59.4312 	DATA 	Keypress: space
59.4409 	EXP 	figura: autoDraw = False
59.4409 	EXP 	figura: image = '16.png'
59.4409 	EXP 	figura: autoDraw = True
60.4088 	EXP 	New trial (rep=0, index=20): {'Stimulus': '2.png', 'Target': 1}
60.4139 	DATA 	Keypress: space
60.4247 	EXP 	figura: autoDraw = False
60.4247 	EXP 	figura: image = '2.png'
60.4247 	EXP 	figura: autoDraw = True
60.9752 	EXP 	New trial (rep=0, index=21): {'Stimulus': '1.png', 'Target': 1}
60.9801 	DATA 	Keypress: space
60.9913 	EXP 	figura: autoDraw = False
60.9913 	EXP 	figura: image = '1.png'
60.9913 	EXP 	figura: autoDraw = True
61.4928 	EXP 	New trial (rep=0, index=22): {'Stimulus': '15.png', 'Target': 0}
61.4988 	DATA 	Keypress: space
61.5072 	EXP 	figura: autoDraw = False
61.5072 	EXP 	figura: image = '15.png'
61.5072 	EXP 	figura: autoDraw = True
61.8425 	EXP 	New trial (rep=0, index=23): {'Stimulus': '1.png', 'Target': 1}
61.8475 	DATA 	Keypress: space
61.8582 	EXP 	figura: autoDraw = False
61.8582 	EXP 	figura: image = '1.png'
61.8582 	EXP 	figura: autoDraw = True
61.9927 	EXP 	New trial (rep=0, index=24): {'Stimulus': '2.png', 'Target': 1}
61.9977 	DATA 	Keypress: space
62.0080 	EXP 	figura: autoDraw = False
62.0080 	EXP 	figura: image = '2.png'
62.0080 	EXP 	figura: autoDraw = True
62.1584 	EXP 	New trial (rep=0, index=25): {'Stimulus': '1.png', 'Target': 1}
62.1634 	DATA 	Keypress: space
62.1743 	EXP 	figura: autoDraw = False
62.1743 	EXP 	figura: image = '1.png'
62.1743 	EXP 	figura: autoDraw = True
62.3091 	EXP 	New trial (rep=0, index=26): {'Stimulus': '17.png', 'Target': 0}
62.3155 	DATA 	Keypress: space
