stim_word,stim_color,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,thisRow.t,notes,welcome.started,welcome_txt.started,welcome.stopped,instructions.started,instructions_txt.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,init_fix.started,circle.started,circle.stopped,init_fix.stopped,stim.started,trial_txt.started,response.started,stim.stopped,response.keys,response.rt,response.duration,isi.started,polygon.started,polygon.stopped,isi.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
green,red,0,17,17,15,20.643821599980583,,,,,,,,,,,,,,,,20.627680699981283,20.643821599980583,20.643821599980583,21.060871900001075,left,0.40664959998684935,None,21.061085199995432,21.077026999992086,21.577068399987184,21.56066029999056,1,2024-02-19_11h22.15.109,stroop,2023.2.3,60.12263815324011,2024-02-19 11h22.23.996237 +0100,
green,red,0,18,18,18,21.577068399987184,,,,,,,,,,,,,,,,21.560868300002767,21.577068399987184,21.577068399987184,21.944446399982553,left,0.3556417999789119,None,21.9446692999918,21.96050409998861,22.46054020000156,22.443998199974885,1,2024-02-19_11h22.15.109,stroop,2023.2.3,60.12263815324011,2024-02-19 11h22.23.996237 +0100,
red,green,0,19,19,6,22.46054020000156,,,,,,,,,,,,,,,,22.444203199993353,22.46054020000156,22.46054020000156,22.794887299998663,right,0.33321489999070764,None,22.795192099991255,22.81046989999595,23.31036409997614,23.294164199993247,1,2024-02-19_11h22.15.109,stroop,2023.2.3,60.12263815324011,2024-02-19 11h22.23.996237 +0100,
green,red,1,0,20,18,23.31036409997614,,,,,,,,,,,,,,,,23.294366999994963,23.31036409997614,23.31036409997614,23.69461209999281,left,0.3826227999816183,None,23.69489159999648,23.710356800002046,24.21045299997786,24.19407399999909,1,2024-02-19_11h22.15.109,stroop,2023.2.3,60.12263815324011,2024-02-19 11h22.23.996237 +0100,
red,red,1,1,21,1,24.21045299997786,,,,,,,,,,,,,,,,24.194291499996325,24.21045299997786,24.21045299997786,24.594361999974353,right,0.3748102000099607,None,24.594588799984194,24.610236099979375,25.110395199997583,25.09395339997718,1,2024-02-19_11h22.15.109,stroop,2023.2.3,60.12263815324011,2024-02-19 11h22.23.996237 +0100,
red,red,1,2,22,4,25.110395199997583,,,,,,,,,,,,,,,,25.09417269998812,25.110395199997583,25.110395199997583,25.427367099997355,left,0.3129748000064865,None,25.427597299974877,25.44337149997591,25.943547199975,25.927310099999886,1,2024-02-19_11h22.15.109,stroop,2023.2.3,60.12263815324011,2024-02-19 11h22.23.996237 +0100,
green,green,1,3,23,10,25.943547199975,,,,,,,,,,,,,,,,25.927528000000166,25.943547199975,25.943547199975,28.094246299995575,right,2.146415800001705,None,28.09446079999907,28.109967800002778,28.609928299993044,28.59372119998443,1,2024-02-19_11h22.15.109,stroop,2023.2.3,60.12263815324011,2024-02-19 11h22.23.996237 +0100,
red,red,1,4,24,2,28.609928299993044,,,,,,,,,,,,,,,,28.593963899998926,28.609928299993044,28.609928299993044,29.56065899998066,left,0.9482827999745496,None,29.560888599982718,29.576721499994164,30.07663429999957,30.06032829999458,1,2024-02-19_11h22.15.109,stroop,2023.2.3,60.12263815324011,2024-02-19 11h22.23.996237 +0100,
red,green,1,5,25,6,30.07663429999957,,,,,,,,,,,,,,,,30.06055219998234,30.07663429999957,30.07663429999957,30.577076499990653,right,0.4947538000124041,None,30.577304499980528,30.593116699979873,31.09321279998403,31.07729919999838,1,2024-02-19_11h22.15.109,stroop,2023.2.3,60.12263815324011,2024-02-19 11h22.23.996237 +0100,
red,green,1,6,26,9,31.09321279998403,,,,,,,,,,,,,,,,31.077514299977338,31.09321279998403,31.09321279998403,31.427154399978463,left,0.3174023999890778,None,31.427384099981282,31.44324079999933,31.94348099999479,31.92716359999031,1,2024-02-19_11h22.15.109,stroop,2023.2.3,60.12263815324011,2024-02-19 11h22.23.996237 +0100,
red,red,1,7,27,3,31.94348099999479,,,,,,,,,,,,,,,,31.92738029998145,31.94348099999479,31.94348099999479,32.07686219998868,left,0.1213448999915272,None,32.07709119998617,32.09320380000281,32.593372499977704,32.57699789997423,1,2024-02-19_11h22.15.109,stroop,2023.2.3,60.12263815324011,2024-02-19 11h22.23.996237 +0100,
green,red,1,8,28,19,32.593372499977704,,,,,,,,,,,,,,,,32.57720609998796,32.593372499977704,32.593372499977704,32.793939399998635,right,0.18486619999748655,None,32.79416669998318,32.809839399997145,33.31010659999447,33.29369049999514,1,2024-02-19_11h22.15.109,stroop,2023.2.3,60.12263815324011,2024-02-19 11h22.23.996237 +0100,
red,green,1,9,29,7,33.31010659999447,,,,,,,,,,,,,,,,33.293894499976886,33.31010659999447,33.31010659999447,33.36069679999491,left,0.04480360000161454,None,33.36097449998488,33.37630409997655,33.876840299984906,33.86022760000196,1,2024-02-19_11h22.15.109,stroop,2023.2.3,60.12263815324011,2024-02-19 11h22.23.996237 +0100,
green,green,1,10,30,14,33.876840299984906,,,,,,,,,,,,,,,,33.86045819998253,33.876840299984906,33.876840299984906,34.09408869998879,right,0.21035820001270622,None,34.09430629998678,34.10964399998193,34.60969959999784,34.593882399989525,1,2024-02-19_11h22.15.109,stroop,2023.2.3,60.12263815324011,2024-02-19 11h22.23.996237 +0100,
green,green,1,11,31,13,34.60969959999784,,,,,,,,,,,,,,,,34.5942332999839,34.60969959999784,34.60969959999784,34.87750000000233,left,0.251142199995229,None,34.877759900002275,34.89319269999396,35.39320309998584,35.37689590000082,1,2024-02-19_11h22.15.109,stroop,2023.2.3,60.12263815324011,2024-02-19 11h22.23.996237 +0100,
red,red,1,12,32,0,35.39320309998584,,,,,,,,,,,,,,,,35.37718169999425,35.39320309998584,35.39320309998584,35.41031349997502,right,0.009206899994751438,None,35.410570499981986,35.426348199980566,35.926634899980854,35.91007620000164,1,2024-02-19_11h22.15.109,stroop,2023.2.3,60.12263815324011,2024-02-19 11h22.23.996237 +0100,
,,,,,,35.926634899980854,,,,,,,,,,,,,,,,35.910291699983645,35.926634899980854,35.926634899980854,,,,,,,,,,,,,,,
