stim_word,stim_color,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,thisRow.t,notes,welcome.started,welcome_txt.started,welcome.stopped,instructions.started,instructions_txt.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,init_fix.started,circle.started,circle.stopped,init_fix.stopped,circles_routine.started,click.started,word.started,greencircle.started,redcircle.started,mouse.started,circles_routine.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,date,expName,psychopyVersion,frameRate,expStart,
rojo,red,1,8,28,4,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
rojo,red,1,9,29,0,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
verde,red,1,10,30,16,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
rojo,red,1,11,31,3,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
rojo,green,1,12,32,9,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
rojo,green,1,13,33,5,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
verde,red,1,14,34,17,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
rojo,green,1,15,35,7,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
verde,green,1,16,36,10,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
rojo,red,1,17,37,2,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
verde,green,1,18,38,13,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
verde,red,1,19,39,15,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
rojo,red,2,0,40,1,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
verde,red,2,1,41,18,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
rojo,red,2,2,42,0,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
rojo,red,2,3,43,2,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
verde,green,2,4,44,12,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
rojo,green,2,5,45,5,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
verde,green,2,6,46,13,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
rojo,red,2,7,47,3,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
rojo,green,2,8,48,6,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
rojo,green,2,9,49,9,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
verde,green,2,10,50,14,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
verde,red,2,11,51,15,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
verde,red,2,12,52,16,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
verde,red,2,13,53,17,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
verde,green,2,14,54,10,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
rojo,red,2,15,55,4,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
verde,red,2,16,56,19,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
verde,green,2,17,57,11,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
rojo,green,2,18,58,8,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
rojo,green,2,19,59,7,3.0228049000143073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
,,,,,,,,,,,,,,,,,,,,,,3.01596220000647,3.0228049000143073,3.0228049000143073,3.0228049000143073,3.0228049000143073,0.011563700012629852,4.211612300015986,[-0.9739583333333334],[0.020370370370370372],[1],[0],[0],[1.195111499982886],['greencircle'],1,2024-02-19_11h44.34.927,stroop,2023.2.3,59.91992300853487,2024-02-19 11h44.39.901704 +0100,
