thisRow.t,notes,welcome.started,welcome_txt.started,welcome_txt.stopped,welcome.stopped,instructions.started,instructions_txt.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,init_fix.started,polygon.started,cross.started,circle.started,key_resp_2.started,mouse.started,mouse.stopped,init_fix.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,date,expName,psychopyVersion,frameRate,expStart,
,,0.008855399995809421,0.012570299993967637,3.0137891999911517,2.9971622999873944,2.9971735999861266,3.0137891999911517,3.0137891999911517,3.464273999998113,return,0.440196300012758,None,,,,,,,,,,,,,,,,,,1,2024-02-19_11h00.03.087,stroop,2023.2.3,59.92512954509443,2024-02-19 11h00.11.743157 +0100,
,,,,,,,,,,,,,3.4642944999795873,3.4801652999885846,3.4801652999885846,3.4801652999885846,3.4801652999885846,2.1700019715353847e-05,0.9992789000098128,15.280176799977198,space,11.786532600002829,None,,,,,,,1,2024-02-19_11h00.03.087,stroop,2023.2.3,59.92512954509443,2024-02-19 11h00.11.743157 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,[],[],[],[],[],[],1,2024-02-19_11h00.03.087,stroop,2023.2.3,59.92512954509443,2024-02-19 11h00.11.743157 +0100,
