stim_word,stim_color,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,thisRow.t,notes,welcome.started,welcome_txt.started,welcome.stopped,instructions.started,instructions_txt.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,init_fix.started,circle.started,circle.stopped,init_fix.stopped,circles_routine.started,click.started,word.started,greencircle.started,redcircle.started,mouse.started,circles_routine.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,date,expName,psychopyVersion,frameRate,expStart,
rojo,red,0,19,19,2,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
rojo,red,1,0,20,1,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
verde,red,1,1,21,15,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
verde,red,1,2,22,18,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
verde,green,1,3,23,13,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
verde,red,1,4,24,19,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
rojo,red,1,5,25,3,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
verde,red,1,6,26,16,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
rojo,green,1,7,27,9,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
verde,green,1,8,28,14,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
rojo,red,1,9,29,4,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
rojo,red,1,10,30,2,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
verde,red,1,11,31,17,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
rojo,green,1,12,32,5,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
rojo,green,1,13,33,6,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
verde,green,1,14,34,10,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
rojo,green,1,15,35,8,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
rojo,green,1,16,36,7,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
rojo,red,1,17,37,0,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
verde,green,1,18,38,11,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
verde,green,1,19,39,12,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
rojo,green,2,0,40,9,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
verde,red,2,1,41,15,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
rojo,red,2,2,42,1,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
rojo,red,2,3,43,4,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
verde,red,2,4,44,18,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
verde,green,2,5,45,13,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
verde,green,2,6,46,10,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
rojo,green,2,7,47,7,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
verde,green,2,8,48,12,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
verde,red,2,9,49,16,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
rojo,red,2,10,50,0,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
rojo,green,2,11,51,6,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
rojo,green,2,12,52,5,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
verde,green,2,13,53,14,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
verde,red,2,14,54,19,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
verde,green,2,15,55,11,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
rojo,red,2,16,56,3,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
rojo,green,2,17,57,8,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
verde,red,2,18,58,17,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
rojo,red,2,19,59,2,2.998790800018469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
,,,,,,,,,,,,,,,,,,,,,,2.9920975000131875,2.998790800018469,2.998790800018469,2.998790800018469,2.998790800018469,0.011119200004031882,6.08818489999976,[-0.5322916666666667],[0.011111111111111112],[1],[0],[0],[3.095609500014689],['greencircle'],1,2024-02-19_11h46.41.165,stroop,2023.2.3,60.21901656597679,2024-02-19 11h46.46.219557 +0100,
