thisRow.t,notes,welcome.started,welcome_txt.started,welcome_txt.stopped,welcome.stopped,instructions.started,instructions_txt.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,init_fix.started,polygon.started,cross.started,circle.started,key_resp_2.started,mouse.started,mouse.stopped,init_fix.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,date,expName,psychopyVersion,frameRate,expStart,
,,0.009800100000575185,0.013454700005240738,3.01288840000052,2.996364499995252,2.99637479998637,3.01288840000052,3.01288840000052,4.68004929999006,return,1.6599833999935072,None,,,,,,,,,,,,,,,,,,7848801,2024-02-19_11h00.49.363,stroop,2023.2.3,59.924770452848016,2024-02-19 11h01.08.099787 +0100,
,,,,,,,,,,,,,4.680082400009269,4.695723499986343,4.695723499986343,4.695723499986343,4.695723499986343,3.6600016755983233e-05,0.9990850000176579,9.062881199992262,space,4.354636100004427,None,,,,,,,7848801,2024-02-19_11h00.49.363,stroop,2023.2.3,59.924770452848016,2024-02-19 11h01.08.099787 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,[],[],[],[],[],[],7848801,2024-02-19_11h00.49.363,stroop,2023.2.3,59.924770452848016,2024-02-19 11h01.08.099787 +0100,
