trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,stim_word,stim_color,thisRow.t,notes,welcome.started,welcome_txt.started,welcome.stopped,instructions.started,instructions_txt.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,init_fix.started,circle.started,circle.stopped,init_fix.stopped,stim.started,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,0.04181360002257861,0.06004050001502037,1.0034974000009242,1.003525800013449,1.020301800017478,1.020301800017478,4.588265300000785,return,3.5651024999970105,None,,,,,,1,2024-02-19_12h43.48.228,stroop,2023.2.3,60.08954543690956,2024-02-19 12h43.55.537625 +0100,
,,,,,,,,,,,,,,,,,,4.588287200022023,4.6028915000206325,,5.587049699999625,5.594841900019674,,,,,,,
