trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,stim_word,stim_color,thisRow.t,notes,welcome.started,welcome_txt.started,welcome.stopped,instructions.started,instructions_txt.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,init_fix.started,circle.started,circle.stopped,init_fix.stopped,stim.started,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,0.020074799977010116,0.03857519998564385,1.015607099980116,1.0156164999934845,1.0319922999769915,1.0319922999769915,4.999761499988381,return,3.954933400003938,None,,,,,,1,2024-02-19_12h44.56.784,stroop,2023.2.3,59.85489975158966,2024-02-19 12h45.01.983405 +0100,
,,,,,,,,,,,,,,,,,,4.999782200000482,5.0151481999782845,,5.998326100001577,6.0040624999965075,,,,,,,
